timestamp,rfp_id,company_name,record_id,link,field,db_value,portal_value,status,user_approve,notes
14-05-2026 10:53,SEC RFP-C001597754,Saudi Energy,3d51a631-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGzAyl0i&awcharset=UTF-8,-,,,ERROR,,"Page.goto: Timeout 60000ms exceeded.
Call log:
  - navigating to ""https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPGzAyl0i&awcharset=UTF-8"", waiting until ""domcontentloaded""
"
14-05-2026 10:54,SEC RFP-C001601536 - 6001601536,Saudi Energy,4951a631-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPG0f9mfM&awcharset=UTF-8,-,,,ERROR,,"Page.goto: Timeout 60000ms exceeded.
Call log:
  - navigating to ""https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPG0f9mfM&awcharset=UTF-8"", waiting until ""domcontentloaded""
"
14-05-2026 10:54,SEC RFP C001483729,Saudi Energy,dc274158-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFi0P9Bj&awcharset=UTF-8,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFi0P9Bj&awcharset=UTF-8,MISSING,,enriched from --links-file
14-05-2026 10:55,SEC RFP C001483729,Saudi Energy,dc274158-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFi0P9Bj&awcharset=UTF-8,-,,,ERROR,,"Page.goto: Timeout 60000ms exceeded.
Call log:
  - navigating to ""https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFi0P9Bj&awcharset=UTF-8"", waiting until ""domcontentloaded""
"
14-05-2026 10:55,SEC RFP C001485690,Saudi Energy,ea274158-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFjOOrXZ&awcharset=UTF-8,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFjOOrXZ&awcharset=UTF-8,MISSING,,enriched from --links-file
14-05-2026 10:56,SEC RFP C001485690,Saudi Energy,ea274158-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFjOOrXZ&awcharset=UTF-8,-,,,ERROR,,"Page.goto: Timeout 60000ms exceeded.
Call log:
  - navigating to ""https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFjOOrXZ&awcharset=UTF-8"", waiting until ""domcontentloaded""
"
14-05-2026 10:56,SEC RFP-C001483415 - 6001483415,Saudi Energy,ed274158-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFha0JZV&awcharset=UTF-8,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFha0JZV&awcharset=UTF-8,MISSING,,enriched from --links-file
14-05-2026 10:57,SEC RFP-C001483415 - 6001483415,Saudi Energy,ed274158-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFha0JZV&awcharset=UTF-8,-,,,ERROR,,"Page.goto: Timeout 60000ms exceeded.
Call log:
  - navigating to ""https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFha0JZV&awcharset=UTF-8"", waiting until ""domcontentloaded""
"
14-05-2026 10:57,SEC RFP-C001482614,Saudi Energy,828df85e-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFhpJ4nL&awcharset=UTF-8,Link,,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFhpJ4nL&awcharset=UTF-8,MISSING,,enriched from --links-file
14-05-2026 10:58,SEC RFP-C001482614,Saudi Energy,828df85e-de28-f111-88b4-6045bd13d56f,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFhpJ4nL&awcharset=UTF-8,-,,,ERROR,,"Page.goto: Timeout 60000ms exceeded.
Call log:
  - navigating to ""https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFhpJ4nL&awcharset=UTF-8"", waiting until ""domcontentloaded""
"
